[Fri Apr 05 12:31:57 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/course, referer: http://localhost.dev:8080/
[Tue May 07 14:33:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:33:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:33:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:33:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:33:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:33:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:33:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:34:29 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:34:29 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:34:29 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:34:29 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:34:29 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:34:29 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:34:29 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:34:29 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:34:29 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:34:29 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:34:29 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:34:29 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:34:41 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:34:41 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:34:41 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:34:41 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:34:41 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:34:41 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:34:41 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:34:41 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:34:41 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:34:41 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:34:41 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:34:41 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:35:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:35:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:35:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:35:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:35:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:35:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:35:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:35:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:35:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:35:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:35:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:35:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:35:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:35:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:35:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:35:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:35:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:35:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:35:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:35:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:35:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:35:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:35:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:35:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:00 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:00 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:00 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:00 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:00 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:00 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:00 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:00 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:00 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:00 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:00 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:00 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:10 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:10 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:10 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:10 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:10 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:10 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:10 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:10 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:10 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:11 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:11 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:11 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:31 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:49 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:36:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:36:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
